"CLIENT_ID","AGE","REGION","GENDER","JOB","ORGANIZATION","INCOME","MARITAL_STATUS","IP_FLAG","SME_FLAG","EMPLOYEE_FLAG","REFUGEE_FLAG","PDN"
"17981","40","Москва","1","","ООО ""АМО ЛОГИСТИКА""","123000","Неизвестно","0","0","0","0","98.6"
"18025","27","Северная Осетия - Алания","2","","СОГУ","30000","Неизвестно","0","0","0","0","97.7"
"18033","33","Татарстан","1","","ООО ""РИОБА СТРОЙ""","70000","Неизвестно","0","0","0","0","65.8"
"18034","43","Вологодская","2","","ООО ЛБЦ МИБС","130000","Неизвестно","0","0","0","0","146.1"
"18051","24","Дагестан","1","","ООО ЛИДЕР ""ДЕНЕБ""","50000","Неизвестно","0","0","0","0","11.1"
"18053","61","Сахалинская","2","","ООО ""СУР""","88000","Неизвестно","","","0","0","12.4"
"18061","50","Оренбургская","2","","МБОУ БРОДЕЦКОЕ СОШ","30000","Неизвестно","0","0","0","0","92"
"18064","57","Чеченская","2","","ПФР","21350","Неизвестно","0","0","0","0","54.1"
"18070","40","Приморский","2","","ООО ИП ЛЮ МАГАЗИН ""ХОЗМАРКЕТ""","35000","Неизвестно","0","0","0","0","25.1"
"18072","47","Новосибирская","2","","ОТДЕЛ ПОЛИЦИИ ?1","105000","Неизвестно","0","0","0","0","49.7"
"18073","24","Челябинская","1","","ПАО ММК","45000","Неизвестно","0","0","0","0","8.6"
"18079","53","Коми","2","","ООО ""УРМАН""","45000","Неизвестно","0","0","0","0","6.5"
"18080","75","Краснодарский","1","","ПЕНСИОННЫЙ ФОНД РФ","100000","Неизвестно","0","0","0","0","37.1"
"18082","48","Челябинская","2","","ИП ДОБРЫНИНА О. В.","38000","Неизвестно","0","0","0","0","50.5"
"18087","31","Московская","1","","ООО ""СИТИ ТАЙМ""","51000","Неизвестно","0","0","0","0","13.6"
"18089","25","Тюменская","2","","ООО КАФЕ ""СОСЕДИ МЕДВЕДИ""","75000","Неизвестно","0","0","0","0","23.7"
"18090","65","Волгоградская","1","","ООО ГИПРОСИНТЕЗ","120000","Неизвестно","0","0","0","0","40.8"
"18093","34","Чеченская","1","","УФСИН РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ","80000","Неизвестно","0","0","0","0","78.9"
"18104","40","Москва","2","","АНОДО ШАЯ ЛИНГВИСТ","50000","Неизвестно","","","0","0","34.3"
"18108","41","Мордовия","1","","ООО ПАТП","130000","Неизвестно","0","0","0","0","71"
"18112","44","Свердловская","1","","ТСЖ СОСЕДИ-1","70000","Неизвестно","0","0","0","0","84.7"
"18117","34","Смоленская","1","","ООО АГРОСФЕРА","40000","Неизвестно","0","0","0","0","33.1"
"18118","22","Ямало-Ненецкий","2","","ООО ""УРЕНГОЙАЭРОИНВЕСТ""","70000","Неизвестно","0","0","0","0","65.2"
"18124","68","Кабардино-Балкарская","2","","ПЕНСИОННЫЙ ФОНД РФ","100300","Неизвестно","0","0","0","0","74.5"
"18128","42","Санкт-Петербург","2","","ПОЖАРНО-СПАСАТЕЛЬНАЯ ЧАСТЬ №63","150000","Неизвестно","0","0","0","0","143.9"
"18131","32","Московская","1","","ООО ""МЕДИЦИНСКИЕ ЦЕНТРЫ""","200000","Неизвестно","0","0","0","0","106.1"
"18135","41","Псковская","1","","ИП МАЛИНИН","120000","Неизвестно","0","0","0","0","109"
"18138","29","Нижегородская","1","","ООО КЕЛЛИ СЕРВИСЕЗ СИ АЙ ЭС","60000","Неизвестно","0","0","0","0","128.8"
"18209","55","Башкортостан","2","","ГУП РБ РЕДАКЦИЯ ГАЗЕТЫ ""СТЕРЛИТАМАКСКИЙ РАБОЧИЙ""","39000","Неизвестно","0","0","0","0","239.2"
"18218","33","Алтайский","1","","ООО НОРТЕК","50000","Неизвестно","0","0","0","0","40"
"18226","46","Свердловская","1","","ООО ЧОП РЕГИОН","198000","Неизвестно","0","0","0","0","114"
"18241","32","Кемеровская область - Кузбасс","2","","МЕНЧЕРЕПСКОЕ МУНИЦИПАЛЬНОЕ ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ","55000","Неизвестно","0","0","0","0","111.6"
"18242","51","Ставропольский","1","","ИП ЧЕРКАСОВ ЯРОСЛАВ","95000","Неизвестно","0","0","0","0","93.3"
"18251","41","Ставропольский","1","","ИП Орлов Руслан Васильевич","100000","Неизвестно","0","0","0","0","80.6"
"18256","49","Северная Осетия - Алания","2","","МБДОУ ДЕТСКИЙ САД №96 Г. ВЛАДИКАВКАЗ","40000","Неизвестно","0","0","0","0","6.4"
"18259","29","Тюменская","2","","ПАО ПОЧТА РОССИИ","45000","Неизвестно","0","0","0","0","52.9"
"18266","23","Камчатский","2","","КГКУ ""ЦЕНТР ОМС""","50000","Неизвестно","0","0","0","0","17.2"
"18271","29","Краснодарский","2","","ООО ГОРОД ЗДОРОВЬЯ","55000","Неизвестно","0","0","0","0","42.3"
"18285","64","Дагестан","2","","ПФР","47500","Неизвестно","0","0","0","0","43.3"
"18286","26","Ярославская","2","","ПАО РОСТЕЛЕКОМ","43000","Неизвестно","0","0","0","0","36.1"
"18288","22","Московская","1","","ООО СИМЕНС МОБИЛЬНОСТЬ","125000","Неизвестно","0","0","0","0","35.1"
"18292","46","Москва","2","","АО ТАНДЕР","65000","Неизвестно","0","0","0","0","3.4"
"18294","36","Марий Эл","2","","VSEMPERMANENT","100000","Неизвестно","0","0","0","0","263.2"
"18301","25","Оренбургская","2","","ООО ЯНДЕКС","30000","Неизвестно","0","0","0","0","13.5"
"18302","56","Алтайский","2","","ООО ""ПРОСТОР 103""","195000","Неизвестно","0","0","0","0","23.5"
"18311","38","Свердловская","1","","ОМВД РОССИИ ПО ТАЛИЦКОМУ РАЙОНУ","57000","Неизвестно","0","0","0","0","54.2"
"18316","37","Московская","2","","ООО ЛИРСОТ","70000","Неизвестно","0","0","0","0","59.7"
"18317","26","Самарская","2","","КБ ""РЕНЕССАНС КРЕДИТ"" ООО","50000","Неизвестно","0","0","0","0","8.2"
"18320","42","Оренбургская","2","","ООО НИКО","50000","Неизвестно","0","0","0","0","53.7"
"18322","37","Башкортостан","1","","ООО ?СЛАВНЕФТЬ-КРАСНОЯРСКНЕФТЕГАЗ?","80000","Неизвестно","0","0","0","0","160.2"
"18326","25","Кемеровская область - Кузбасс","2","","ООО ПИВНОЙ СОЮЗ ""АНДРЕИЧ""","30000","Неизвестно","0","0","0","0","28.7"
"18327","34","Воронежская","2","","МКОУ ДЕТСКИЙ САД","20000","Неизвестно","0","0","0","0","173.7"
"18332","32","Северная Осетия - Алания","1","","ПАО РОСТЕЛЕКОМ","32000","Неизвестно","0","0","0","0","58.8"
"18341","34","Ростовская","1","","ООО ООО РОСТСЕЛЬМАШ","100000","Неизвестно","0","0","0","0","51.9"
"18345","38","Кемеровская область - Кузбасс","1","","ООО СИБИРЬ ТРЕЙД","200000","Неизвестно","0","0","0","0","111.5"
"18346","61","Орловская","1","","ИП ДОЛЖИНСКАЯ ИРИНА НИКОЛАЕВНА","47000","Неизвестно","0","0","0","0","44.3"
"18353","27","Калининградская","2","","МЕДОВЫЕ ЛУЖКИ","160000","Неизвестно","0","0","0","0","140.9"
"18354","54","Приморский","2","","ИП КИМ АДА СЕРГЕЕВНА","75000","Неизвестно","0","0","0","0","27.1"
"18359","37","Чеченская","1","","ВОЙСКОВАЯ ЧАСТЬ 65384","48000","Неизвестно","","","0","0","122.9"
"18370","42","Астраханская","1","","ИП"" АЛЕКСЕЕВ РОМАН КОНСТАНТИНОВИЧ""","85000","Неизвестно","0","0","0","0","89.2"
"18373","48","Челябинская","1","","ООО СИЛАЧ","105000","Неизвестно","0","0","0","0","153.3"
"18380","58","Курская","2","","ИМ МОСОЛЫГИНА В.А","35000","Неизвестно","0","0","0","0","48.7"
"18383","40","Дагестан","1","","ГГУ РД ЦЕНТР ЗАНЯТНОСТИ НАСЕЛЕНИЯ ПО ГОРОДУ МАХАЧКАЛА","40000","Неизвестно","0","0","0","0","18.9"
"18386","68","Тульская","2","","ПЕНСИОННЫЙ ФОНД РФ","31500","Неизвестно","0","0","0","0","23"
"18404","53","Новосибирская","1","","ООО ""ЗАВОД ЖБИ ПЕРВОМАЙСКИЙ""","95000","Неизвестно","0","0","0","0","63.6"
"18420","55","Москва","1","","МОСКОВСКИЙ МЕТРОПОЛИТЕН","40000","Неизвестно","0","0","0","0","11.3"
"18424","57","Оренбургская","2","","ГАУЗ ""ОРЕНБУРГСКАЯ РБ""","72000","Неизвестно","0","0","0","0","91.1"
"18443","27","Иркутская","2","","ИП АСТАНИНА ЕВГЕНИЯ АСТАНИНА","30000","Неизвестно","0","0","0","0","82.8"
"18445","25","Московская","2","","ГКБ ? 52","60000","Неизвестно","0","0","0","0","70.4"
"18465","39","Башкортостан","2","","ООО УРАЛ-ТАЛ","75000","Неизвестно","0","0","0","0","89"
"18468","36","Краснодарский","1","","НАО МЕЖДУНАРОДНЫЙ АЭРОПОРТ КРАСНОДАР","105000","Неизвестно","0","0","0","0","12.3"
"18473","33","Челябинская","2","","ДУДЕК","100000","Неизвестно","0","0","0","0","66.8"
"11467","52","Дагестан","2","","ООО ""ХАСАВЮРТОВСКИЙ УНИВЕРСАЛЬНЫЙ РЫНОК""","40000","Неизвестно","0","0","0","0","32.5"
"11477","53","Москва","1","","ЦЕНТР ИННОВАЦИОННОГО ДИЗАЙНА","80000","Неизвестно","0","0","0","0","66"
"11550","46","Ростовская","1","","ЗАО ДОНОБУВЬ","45000","Неизвестно","0","0","0","0","44.5"
"11555","29","Тверская","2","","ДИКСИ","80000","Неизвестно","0","0","0","0","20.2"
"11558","63","Башкортостан","1","","СНГ","49000","Неизвестно","0","0","0","0","62"
"11559","51","Томская","2","","ОГАУЗ РОД ДОМ ИМЕНИ СЕМАШКО","57000","Неизвестно","0","0","0","0","115"
"11566","23","Северная Осетия - Алания","2","","ИП АЙДЕМИРОВА АРИФА САЛМАНОВНА","50000","Неизвестно","0","0","0","0","12.8"
"11571","45","Волгоградская","2","","ООО ""ПРИДОНИЯ""","31000","Неизвестно","0","0","0","0","67.2"
"11585","23","Нижегородская","1","","ООО ЧОО ГРУППА-А","50000","Неизвестно","0","0","0","0","13.6"
"11592","73","Башкортостан","2","","ПЕНСИОННЫЙ ФОНД РФ","20000","Неизвестно","0","0","0","0","15.2"
"11593","35","Чеченская","1","","ФФГКУ УВО ВНГ РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ","50000","Неизвестно","0","0","0","0","4.1"
"11602","48","Иркутская","2","","ИП КОМРАКОВА С.Г.","200000","Неизвестно","0","0","0","0","28.6"
"11607","43","Санкт-Петербург","1","","ООО НЕМО","110000","Неизвестно","0","0","0","0","48.6"
"11609","56","Московская","2","","ООО КОМФОРТ","40000","Неизвестно","0","0","0","0","17.3"
"11610","41","Москва","2","","УЧРЕЖДЕНИЕ МГИМО МИД РОССИИ","100000","Неизвестно","0","0","0","0","24.1"
"11611","29","Приморский","2","","МБОУ СОШ №2","50000","Неизвестно","0","0","0","0","30.5"
"11621","28","Ростовская","1","","ООО Интернет Решения","40000","Неизвестно","0","0","0","0","15.6"
"11627","40","Саха /Якутия/","2","","ГБУ СЦРБ","80000","Неизвестно","0","0","0","0","47.3"
"11629","58","Чувашская Республика -","2","","ПЕНСИОННЫЙ ФОНД","28000","Неизвестно","0","0","0","0","64.5"
"11631","33","Ульяновская","2","","ДРУГОЕ","40000","Неизвестно","0","0","0","0","75.2"
"11651","42","Архангельская","2","","ИП КУЛИШ Л.Ю.","85000","Неизвестно","0","0","0","0","36.8"
"11654","64","Самарская","1","","ООО АФОНЯ","52000","Неизвестно","0","0","0","0","56"
"11656","26","Курганская","1","","ИП ПОПОВ МИХАИЛ ГРИГОРЬЕВИЧ","60000","Неизвестно","0","0","0","0","64.2"
"11659","24","Волгоградская","2","","АО АЛЬФАСТРАХОВАНИЕ","80000","Неизвестно","0","0","0","0","101"
"11661","55","Ростовская","2","","ИП ЖУРАВЛЕВА ЮЛИЯ ВАЛЕРЬЕВНА","75000","Неизвестно","0","0","0","0","51.2"
"11663","52","Астраханская","2","","""ЛОКОТЕХ","80000","Неизвестно","0","0","0","0","135.6"
"11668","65","Ханты-Мансийский Автономный округ - Югра","2","","ООО КК ""СИТИ-СЕРВИС-СУРГУТ""","90000","Неизвестно","0","0","0","0","58"
"11676","41","Астраханская","1","","ИП ПАК ТАТЬЯНА ГЕОРГИЕВНА","100000","Неизвестно","0","0","0","0","20.1"
"11680","41","Кемеровская область - Кузбасс","2","","СТОМАТОЛОГИЯ 32 ЛЮКС","150000","Неизвестно","0","0","0","0","48.5"
"11685","41","Москва","1","","ИП РАКИН ВЛАДИМИР СЕРГЕЕВИЧ","100000","Неизвестно","0","0","0","0","69.4"
"11686","33","Пермский","1","","ООО ЦЕНТР НЕДВИЖИМОСТИ РЭГ","90000","Неизвестно","0","0","0","0","78.4"
"11689","49","Нижегородская","2","","ООО ""ЛУИДОР""","50000","Неизвестно","0","0","0","0","79.6"
"11694","61","Московская","2","","ПОЧТА РОССИИ","42000","Неизвестно","0","0","0","0","16.3"
"11695","45","Башкортостан","2","","ЗАО ТОРГОВЫЙ ДОМ ПЕРЕКРЕСТОК","35000","Неизвестно","0","0","0","0","50.2"
"11697","23","Вологодская","2","","ИП ТОЧКИНА АНАСТАСИЯ АЛЕКСАНДРОВНА","300000","Неизвестно","0","0","0","0","120.2"
"11698","33","Северная Осетия - Алания","1","","ГУ-УПФР ПО АЛАГИРСКОМУ РАЙОНУ","63000","Неизвестно","0","0","0","0","75.5"
"11699","49","Новосибирская","2","","ООО ""КОМПАНИЯ ЛАДНЫМ ДОМ""","120000","Неизвестно","0","0","0","0","32.7"
"11701","59","Мордовия","2","","ООО ""ПАРУС""","61000","Неизвестно","0","0","0","0","79.1"
"11714","44","Татарстан","2","","ЗАО ""ТАНДЕР"" КАЗАНСКИЙ ФИЛИАЛ","55000","Неизвестно","0","0","0","0","155.4"
"11717","35","Ярославская","1","","ООО УК ""ЖИЛСЕРВИС""","50000","Неизвестно","0","0","0","0","51"
"11718","59","Иркутская","2","","ПЕНСИОННЫЙ ФОНД РФ","23900","Неизвестно","0","0","0","0","21.9"
"11719","38","Кировская","2","","ПАО ВЫМПЕЛКОМ","30000","Неизвестно","0","0","0","0","50.9"
"11726","59","Кабардино-Балкарская","2","","ИП НОГЕРОВА ФАТИМА ЧОМАЕВНА","100000","Неизвестно","0","0","0","0","24.7"
"11732","57","Краснодарский","1","","ООО ПРОФИТЛИГА","86000","Неизвестно","0","0","0","0","36.7"
"11735","45","Северная Осетия - Алания","2","","ГБУ ДО ""СШОР ПО БОРЬБЕ ДЗЮДО""","60000","Неизвестно","0","0","0","0","40.8"
"11739","42","Волгоградская","2","","ИП ДИМЕТРОВ Д.А.","90000","Неизвестно","0","0","0","0","59.9"
"11741","42","Свердловская","2","","ООО БЭСТПРАЙС","45000","Неизвестно","0","0","0","0","67"
"11747","46","Новосибирская","2","","ИП ЕЛТЫШЕВА О.Л.","80000","Неизвестно","0","0","0","0","138"
"11765","43","Калининградская","1","","ИП ТЮРИН","70000","Неизвестно","0","0","0","0","33.1"
"11780","63","Красноярский","2","","ИП РЯБИНКИН","75000","Неизвестно","0","0","0","0","60.9"
"11784","63","Ульяновская","2","","АОО РЕПЬЕВСКИЙ КРУПОЗАВОД","22000","Неизвестно","0","0","0","0","55.8"
"11785","23","Омская","2","","ООО АВРОРА","40000","Неизвестно","0","0","0","0","79.9"
"11786","30","Красноярский","2","","ООО ""АЛЬФАТЭК""","80000","Неизвестно","0","0","0","0","65.5"
"11801","54","Северная Осетия - Алания","2","","ИП МАРГАРЯН АРМЕН СИМОНОВИЧ","75000","Неизвестно","0","0","0","0","94"
"11803","39","Ханты-Мансийский Автономный округ - Югра","1","","ПАО СУРГУТНЕФТЕГАЗ","120000","Неизвестно","0","0","0","0","98.7"
"11808","49","Тверская","2","","ООО ООО ИНДУСТРИЯ","75000","Неизвестно","0","0","0","0","50.3"
"11818","39","Астраханская","2","","ЦВЕТЫ","56000","Неизвестно","0","0","0","0","139.8"
"11836","32","Карачаево-Черкесская","1","","ООО ""М ВИДЕО МЕНЕДЖМЕНТ""","30000","Неизвестно","0","0","0","0","44.5"
"11843","38","Ставропольский","1","","ГБПОУ ГРК ""ИНТЕГРАЛ""","49900","Неизвестно","0","0","0","0","17.3"
"11844","36","Санкт-Петербург","1","","ООО УНР-17""","85000","Неизвестно","0","0","0","0","57.8"
"11845","42","Псковская","2","","ООО ЭЛЕМЕНТУМ","40000","Неизвестно","0","0","0","0","61.2"
"11848","47","Приморский","2","","ООО АВТОРЕАЛ ДВ","73500","Неизвестно","0","0","0","0","45.4"
"11854","35","Ленинградская","2","","ООО СФЕРА-ЛИЗИНГ","70000","Неизвестно","0","0","0","0","31.1"
"11859","41","Челябинская","2","","ООО ГЕОИЗЫСКАНИЕ","20000","Неизвестно","0","0","0","0","8"
"11860","63","Нижегородская","2","","ВОИНСКАЯ ЧАСТЬ ?54096","42000","Неизвестно","0","0","0","0","29.7"
"11872","33","Калининградская","1","","ООО ""АНКОР ФИНТЕК""","50000","Неизвестно","0","0","0","0","9.8"
"11875","50","Московская","1","","ФГКУ ГКВГ Г. ГОЛИЦЫНО","100000","Неизвестно","0","0","0","0","71.8"
"11881","63","Ростовская","2","","ПЕНСИОННЫЙ ФОНД РФ","52300","Неизвестно","0","0","0","0","55.5"
"11882","34","Иркутская","1","","ООО ""КРЕПОСТЬ""","100000","Неизвестно","0","0","0","0","30.3"
"11884","47","Краснодарский","1","","КРАСНОДАР НЕФТЕГАЗ","35000","Неизвестно","0","0","0","0","18.1"
"11887","65","Калининградская","2","","ПФ РФ","51000","Неизвестно","0","0","0","0","60.1"
"11895","50","Алтайский","2","","КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА","35000","Неизвестно","0","0","0","0","60.3"
"11902","25","Башкортостан","2","","АО РТК","100000","Неизвестно","0","0","0","0","65.8"
"11908","61","Дагестан","2","","ГБУ РД БАБАЮРТОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА","27000","Неизвестно","0","0","0","0","99.9"
"11910","41","Иркутская","1","","ООО ГАСПРОМ НЕФТЬ ЦЭП","150000","Неизвестно","0","0","0","0","46"
"11912","61","Свердловская","1","","ООО КУБАНЕЦ","50000","Неизвестно","0","0","0","0","128"
"11921","42","Брянская","1","","ФКУ ИК/4 УФСИН РОССИИ ПО БРЯНСКОЙ ОБЛ","55000","Неизвестно","0","0","0","0","43.8"
"11928","35","Татарстан","1","","ООО МВМ","60000","Неизвестно","0","0","0","0","61.3"
"11935","25","Ленинградская","2","","ООО ""МАКСПЕТ""","90000","Неизвестно","0","0","0","0","20.3"
"11963","68","Краснодарский","2","","ПЕНСИОННЫЙ ФОНД РФ","40000","Неизвестно","0","0","0","0","65.7"
"11976","57","Татарстан","1","","ООО КАМЕЛОТ","55000","Неизвестно","0","0","0","0","28.7"
"11979","38","Челябинская","1","","ПАО ФОРТУМ ЧТЭЦ-2","70000","Неизвестно","0","0","0","0","96.5"
"11986","71","Ульяновская","2","","ПФР","25000","Неизвестно","0","0","0","0","61.1"
"11987","28","Красноярский","2","","ККОР","40000","Неизвестно","","","0","0","54.9"
"11988","37","Челябинская","2","","ФКУ БМТ И ВС ГУФСИН РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ","80000","Неизвестно","0","0","0","0","75"
"11991","44","Алтайский","2","","АДМИНИСТРАЦИЯ ШУЛЬГИН-ЛОГСКОГО СЕЛЬСОВЕТА СОВЕТСКОГО РАЙОНА АЛТАЙСКОГО","70000","Неизвестно","0","0","0","0","26.4"
"11993","52","Свердловская","1","","ООО ""ПЛУТОН""","86000","Неизвестно","0","0","0","0","147.8"
"12003","38","Ставропольский","2","","ВЧ 33443","50000","Неизвестно","0","0","0","0","88.6"
"12006","60","Тюменская","2","","ПЕНСИОННЫЙ ФОНД РФ","35000","Неизвестно","0","0","0","0","40.6"
"12009","35","Санкт-Петербург","1","","ООО БИЗНЕСС ХОЛЛ РЕСТО","65000","Неизвестно","0","0","0","0","40.8"
"12010","30","Тюменская","2","","АО МЕГАФОН-РИТЕЙЛ","40000","Неизвестно","0","0","0","0","24"
"12018","61","Саратовская","1","","МБУ МО Г. БАЛАШОВ БЛАГОУСТРОЙСТВО И ОЗЕЛЕНЕНИЕ","25000","Неизвестно","0","0","0","0","12.5"
"18484","29","Ставропольский","2","","ООО ""МОДНАЯ КОСМЕТИКА""","50000","Неизвестно","0","0","0","0","30.6"
"18490","36","Московская","2","","ИП ПОСАДНЕВА","200000","Неизвестно","0","0","0","0","76.1"
"18492","35","Оренбургская","1","","ВЧ 2146","87000","Неизвестно","0","0","0","0","37.5"
"18494","45","Краснодарский","2","","МДОБУ ДЕТСКИЙ САД № 20 Г.ЛАБИНСКА","15000","Неизвестно","0","0","0","0","27.9"
"18497","33","Кабардино-Балкарская","2","","ГБУЗММБ","90000","Неизвестно","0","0","0","0","34.2"
"18504","40","Алтайский","1","","ИП ЛЕОНТЬЕВ А.Г","70000","Неизвестно","0","0","0","0","83.6"
"18512","50","Калининградская","2","","ООО ИНФОРМ","30000","Неизвестно","0","0","0","0","94.3"
"18518","54","Белгородская","1","","ДПК ЗАГОРЬЕ","145000","Неизвестно","0","0","0","0","93"
"18522","31","Воронежская","1","","ООО АГРОТЕМП","65000","Неизвестно","0","0","0","0","79.6"
"18526","43","Свердловская","2","","УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ ПО СУХОЛОЖСКОМУ РАЙОНУ ОТДЕЛЕНИЕ №11","85000","Неизвестно","0","0","0","0","63.9"
"18536","37","Ленинградская","1","","ООО МЕХАНИК","55000","Неизвестно","0","0","0","0","3.8"
"18550","42","Пермский","2","","АО ФПК","40000","Неизвестно","0","0","0","0","15.1"
"18553","36","Волгоградская","1","","ИП РОМАШОВ ОЛЕГ ЕВГЕНЬЕВИЧ","95000","Неизвестно","0","0","0","0","58.8"
"18561","36","Кабардино-Балкарская","2","","ГБУЗ ""РЕСПУБЛИКАНСКАЯ ДЕТСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА "" МЗ КБР","65000","Неизвестно","0","0","0","0","49.1"
"18562","29","Нижегородская","1","","ЯНДЕКС ТАКСИ","80000","Неизвестно","0","0","0","0","2.9"
"18570","65","Алтайский","2","","ПЕНСИОННЫЙ ФОНД РФ","15000","Неизвестно","0","0","0","0","13.3"
"18571","53","Самарская","2","","ООО МЕБЕЛЬ АНТЕ","38000","Неизвестно","0","0","0","0","73.9"
"18578","30","Нижегородская","2","","ООО ЕДА И КУЛЬТУРА","35000","Неизвестно","0","0","0","0","35.8"
"18582","32","Московская","2","","ООО ДЖИЭМЭС","80000","Неизвестно","0","0","0","0","7"
"18589","42","Краснодарский","2","","ИП ЖОРЖОЛИАНИ","60000","Неизвестно","0","0","0","0","125.9"
"18592","46","Челябинская","2","","ГБУЗ РБ Г. КАТАВ-ИВАНОВСКА","40000","Неизвестно","0","0","0","0","46.5"
"18593","44","Волгоградская","1","","МРО ПРИХОД СЕРАФИМОВСКИЙ","100000","Неизвестно","0","0","0","0","39"
"18596","23","Калужская","2","","ООО ЕВРОМЕД","72000","Неизвестно","0","0","0","0","10.4"
"18608","40","Воронежская","1","","ОАО АРТДОРСТРОЙ","300000","Неизвестно","0","0","0","0","37.2"
"18616","49","Кировская","1","","АО ФИЛИАЛ ПЕЧАТИ ВЯТКА","55000","Неизвестно","0","0","0","0","6.5"
"18617","26","Омская","2","","ООО АГРОТОРГ","35000","Неизвестно","0","0","0","0","58.8"
"18622","28","Северная Осетия - Алания","2","","КАФЕ ""ХАЛВА""","28000","Неизвестно","0","0","0","0","20.5"
"18636","75","Новгородская","1","","ПЕНСИОННЫЙ ФОНД РФ","43000","Неизвестно","0","0","0","0","22.6"
"18640","52","Воронежская","1","","МКП ПО БПХ ЧАЙКА","59000","Неизвестно","0","0","0","0","13.2"
"18650","30","Краснодарский","2","","МБДОУ - ДС 4 СТ. СТАРОВЕЛИЧКОВСКОЙ","50000","Неизвестно","0","0","0","0","33.1"
"18656","51","Башкортостан","1","","ООО ""ЭЛЬМЭР ПЛЮС""","45000","Неизвестно","0","0","0","0","75.1"
"18659","37","Омская","2","","ООО ПРОМО","50000","Неизвестно","0","0","0","0","9.9"
"18660","58","Московская","2","","ИП Бурятов","68000","Неизвестно","0","0","0","0","73.3"
"18665","60","Волгоградская","2","","МБДОУ 38","40000","Неизвестно","0","0","0","0","28"
"18669","33","Воронежская","2","","ЦВЕТЫ","180000","Неизвестно","0","0","0","0","31.2"
"18671","28","Московская","1","","ИП КОВАЛЕВ","65000","Неизвестно","0","0","0","0","19.8"
"18673","43","Башкортостан","2","","ООО НСПИ","170000","Неизвестно","0","0","0","0","84.2"
"18674","55","Владимирская","1","","ИП САРКИСЯН А.Ж.","80000","Неизвестно","0","0","0","0","64.1"
"18687","29","Ханты-Мансийский Автономный округ - Югра","1","","ИП""КРАСНОЩЕКОВ Э.Д""","150000","Неизвестно","0","0","0","0","49.8"
"18693","28","Алтайский","1","","ИП СИТНИК О.Н.","72000","Неизвестно","0","0","0","0","103.3"
"18703","43","Челябинская","1","","ИП Ижгузина Замфира","95000","Неизвестно","0","0","0","0","41.4"
"18704","60","Московская","2","","ООО ТОРГОВЫЙ ДОМ НЕФТЬМАГИСТРАЛЬ","47000","Неизвестно","0","0","0","0","95.7"
"18715","69","Санкт-Петербург","2","","ПФ РФ","20000","Неизвестно","0","0","0","0","27.9"
"18719","38","Санкт-Петербург","2","","ГБОУ СОШ ? 306","54000","Неизвестно","0","0","0","0","24"
"18723","29","Алтайский","1","","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""ОКА-ЭЛЕКТРОН""","52000","Неизвестно","0","0","0","0","42.5"
"18736","24","Приморский","2","","ГАДЖИЕВА АНАСТАСИЯ ВЛАДИМИРОВНА И/П","50000","Неизвестно","0","0","0","0","6.8"
"18741","38","Удмуртская","2","","ООО ТРИЕРА","30000","Неизвестно","0","0","0","0","32.3"
"18751","64","Воронежская","2","","ПФРФ","28500","Неизвестно","0","0","0","0","75.1"
"18758","34","Адыгея","2","","ООО ""ЦАР""","15000","Неизвестно","0","0","0","0","16.2"
"18760","35","Саратовская","2","","УПРАВЛЕНИЕ МВД ПО ГОРОДУ САРАТОВА","48000","Неизвестно","0","0","0","0","53.3"
"18764","48","Москва","2","","ИП ЖУРАВЛЕВА Л.С.","68070","Неизвестно","0","0","0","0","175.5"
"18769","41","Московская","2","","ИП Вышутина Екатерина Николаевна","110000","Неизвестно","0","0","0","0","40.8"
"18771","69","Татарстан","2","","ПЕНСИОННЫЙ ФОНД РФ","27000","Неизвестно","0","0","0","0","12.3"
"18787","44","Кабардино-Балкарская","2","","ОАО ТК НАЛЬЧИК","40000","Неизвестно","","","0","0","70.1"
"18799","53","Владимирская","1","","ООО СТРОЙТРЭСТ","30000","Неизвестно","0","0","0","0","16.5"
"18802","26","Московская","1","","ИП СИДЯКОВ Д.В","300000","Неизвестно","0","0","0","0","41.2"
"18803","65","Тюменская","2","","ПЕНСИОННЫЙ ФОНД РФ","10000","Неизвестно","0","0","0","0","82.8"
"18805","27","Оренбургская","2","","ОМВД РОССИИ ПО АКБУЛАКСКОМУ РАЙОНУ","75000","Неизвестно","0","0","0","0","49.9"
"18809","77","Краснодарский","2","","ИП ПРОСКУРНИНА","30000","Неизвестно","0","0","0","0","3.8"
"18815","37","Ульяновская","1","","ИП СОЛЕНКОВ","60000","Неизвестно","0","0","0","0","44.9"
