"CLIENT_ID","CARD_TYPE","PRODUCT_CODE","CС_LIMIT_NVAL","СС_GRACE_PERIOD","CURR_RATE","OPEN_DT","СС_OVERDUE_IND"
"4603","кредитная","CC_BLOCKBUSTER_31.9","200000","326","31.9","7/8/2023","0"
"13091","кредитная","CC_GRACE145_repr3","105001","86","14.9","6/13/2023","0"
"21145","кредитная","CC_GRACE145_repr3","200000","147","14.9","12/28/2022","0"
"4535","кредитная","CC_BLOCKBUSTER_33.9","182000","349","33.9","6/21/2023","0"
"23664","кредитная","CC_GRACE145_Ref_33.9","160000","146","33.9","4/14/2023","0"
"10055","кредитная","CC_BLOCKBUSTER_31.9","75000","359","31.9","7/6/2023","0"
"28674","кредитная","CC_BLOCKBUSTER_31.9","20000","322","31.9","7/11/2023","0"
"16282","кредитная","CC_GRACE145_repr3","104001","56","14.9","10/17/2022","0"
"32623","кредитная","CC_GRACE145_28.9","80000","115","69.9","9/8/2022","0"
"23583","кредитная","CC_BLOCKBUSTER_31.9","237001","330","31.9","8/5/2023","0"
"19702","кредитная","CC_GRACE145_ONLINE_repr3","283000","86","69.9","5/24/2022","0"
"24065","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","328","31.9","7/3/2023","0"
"9518","кредитная","CC_BLOCKBUSTER_31.9","75001","309","31.9","7/24/2023","0"
"1750","кредитная","CC_GRACE145_repr3","300000","115","14.9","8/23/2022","0"
"12480","кредитная","CC_GRACE145_ONLINE_repr3","300000","56","14.9","4/13/2022","0"
"4571","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","20000","73","31.9","7/7/2023","0"
"11468","кредитная","CC_BLOCKBUSTER_31.9","60000","355","31.9","7/7/2023","0"
"7833","кредитная","CC_GRACE145_repr3","161000","146","14.9","1/16/2023","0"
"35201","кредитная","CC_GRACE145_ONLINE_28.9","104001","55","69.9","7/16/2022","1"
"5595","кредитная","CC_205_2.0","110000","55","28.9","4/21/2024","0"
"4432","кредитная","CC_GRACE145_repr3","40000","86","69.9","3/30/2023","0"
"31087","кредитная","CC_GRACE145_ONLINE_Q3_23","29000","115","69.9","10/24/2023","0"
"30839","кредитная","CC_GRACE145_ONLINE_28.9","80000","56","69.9","7/26/2022","1"
"25010","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","9001","55","31.9","7/15/2023","0"
"18821","кредитная","CC_BB_5.0","75000","53","18.9","4/30/2024","0"
"1682","кредитная","CC_GRACE145_repr3","104000","146","14.9","2/1/2023","0"
"30104","кредитная","CC_GRACE145_repr3","60000","56","14.9","10/8/2022","0"
"28569","кредитная","CC_BLOCKBUSTER_31.9","60001","335","31.9","7/10/2023","0"
"18202","кредитная","CC_GRACE145_repr3","150000","56","14.9","11/1/2022","0"
"17452","кредитная","CC_BLOCKBUSTER_31.9","40001","300","31.9","8/3/2023","0"
"19341","кредитная","CC_GRACE145_ONLINE_repr3","60000","56","14.9","10/22/2022","0"
"30083","кредитная","CC_GRACE145_repr3","299000","56","14.9","9/19/2022","0"
"36355","кредитная","CC_GRACE145_34.9","40000","55","34.9","6/3/2022","1"
"385","кредитная","CC_BLOCKBUSTER_31.9","55001","351","31.9","7/13/2023","0"
"19084","кредитная","CC_GRACE145_ONLINE_28.9","60000","191","69.9","9/5/2022","1"
"1278","кредитная","CC_GRACE145_repr3","115000","55","14.9","3/24/2022","0"
"37284","кредитная","CC_GRACE145_repr3","160000","86","14.9","5/13/2023","0"
"36101","кредитная","CC_BLOCKBUSTER_31.9","129000","324","31.9","7/10/2023","0"
"10391","кредитная","CC_BLOCKBUSTER_31.9","20000","307","31.9","7/24/2023","0"
"4491","кредитная","CC_BLOCKBUSTER_31.9","60001","318","31.9","7/15/2023","0"
"36434","кредитная","CC_BB_4.0_VRT","100000","114","20.9","3/7/2024","0"
"16191","кредитная","CC_BLOCKBUSTER_31.9","100000","207","31.9","7/5/2023","0"
"4647","кредитная","CC_BLOCKBUSTER_31.9","299000","359","31.9","7/6/2023","0"
"19280","кредитная","CC_GRACE145_repr3","80000","115","14.9","3/13/2023","0"
"19609","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","75000","206","27.9","10/30/2023","0"
"10413","кредитная","CC_BLOCKBUSTER_31.9","150000","321","31.9","7/14/2023","0"
"16528","кредитная","CC_BLOCKBUSTER_31.9","40000","359","31.9","7/5/2023","0"
"25879","кредитная","CC_BLOCKBUSTER_31.9","40001","356","31.9","7/8/2023","0"
"3743","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","150000","352","33.9","6/21/2023","0"
"4742","кредитная","CC_GRACE145_ONLINE_repr3","100000","55","14.9","4/13/2022","0"
"14721","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","98000","238","27.9","9/23/2023","0"
"20653","кредитная","CC_BLOCKBUSTER_31.9","120000","353","31.9","7/11/2023","0"
"32471","кредитная","CC_GRACE145_repr3","200000","55","14.9","4/19/2022","0"
"3857","кредитная","CC_GRACE145_repr3","90000","146","69.9","5/6/2022","0"
"12427","кредитная","CC_GRACE145","200000","86","35.9","2/14/2023","1"
"13942","кредитная","CC_BLOCKBUSTER_31.9","27751.35","224","31.9","7/24/2023","0"
"5236","кредитная","CC_GRACE145_repr3","301000","55","14.9","8/8/2022","0"
"35183","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40000","227","27.9","10/30/2023","0"
"35374","кредитная","CC_GRACE145_repr3","60000","115","14.9","1/12/2023","0"
"23907","кредитная","CC_GRACE145_repr3","80001","146","14.9","11/23/2022","0"
"14481","кредитная","CC_BLOCKBUSTER_31.9","90000","55","31.9","8/23/2023","0"
"15867","кредитная","CC_GRACE145_repr3","299000","87","14.9","7/21/2022","0"
"37589","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","166000","236","27.9","11/11/2023","0"
"11677","кредитная","CC_GRACE145_repr3","30000","541","14.9","12/10/2022","0"
"30761","кредитная","CC_GRACE145_repr3","80000","55","69.9","5/11/2022","0"
"31761","кредитная","CC_GRACE145_ONLINE_repr3","299001","115","69.9","8/9/2022","0"
"31531","кредитная","CC_BLOCKBUSTER_31.9","60000","329","31.9","7/4/2023","0"
"21099","кредитная","CC_BLOCKBUSTER_31.9","60001","326","31.9","7/7/2023","0"
"32964","кредитная","CC_GRACE145_repr3","40001","147","14.9","10/10/2022","0"
"17067","кредитная","CC_GRACE145_repr3","165000","146","69.9","3/22/2022","0"
"16349","кредитная","CC_BLOCKBUSTER_31.9","60000","323","31.9","7/10/2023","0"
"22676","кредитная","CC_BLOCKBUSTER_31.9","75000","328","31.9","7/5/2023","0"
"12516","кредитная","CC_BLOCKBUSTER_31.9","299000","299","31.9","8/24/2023","0"
"224","кредитная","CC_1.5cashback_29.9","301000","39","29.9","5/15/2023","0"
"925","кредитная","CC_GRACE145_repr3","120000","86","14.9","1/24/2023","0"
"29830","кредитная","CC_GRACE145_ONLINE_34.9","299000","87","34.9","4/21/2022","1"
"12253","кредитная","CC_BLOCKBUSTER_31.9","185000","326","31.9","7/8/2023","0"
"35383","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","130000","56","31.9","7/15/2023","0"
"33946","кредитная","CC_GRACE145_ONLINE_repr3","300000","115","14.9","11/24/2022","0"
"4485","кредитная","CC_BLOCKBUSTER_31.9","120000","359","31.9","7/6/2023","0"
"11827","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","200000","206","27.9","11/17/2023","0"
"25287","кредитная","CC_BLOCKBUSTER_33.9","20000","354","33.9","6/15/2023","0"
"36296","кредитная","CC_GRACE145_28.9","58000","58","28.9","10/18/2022","0"
"32470","кредитная","CC_BLOCKBUSTER_31.9","299000","329","31.9","7/6/2023","0"
"4752","кредитная","CC_BLOCKBUSTER_31.9","150000","360","31.9","7/6/2023","0"
"33331","кредитная","CC_GRACE145_34.9","210001","56","34.9","4/23/2022","1"
"17879","кредитная","CC_GRACE145_Q3_23","29500","116","69.9","1/26/2024","0"
"22074","кредитная","CC_BLOCKBUSTER_33.9","30000","115","33.9","10/30/2023","0"
"12620","кредитная","CC_GRACE145_ONLINE_28.9","50001","264","69.9","5/2/2023","0"
"35687","кредитная","CC_GRACE145_34.9","30000","146","34.9","7/13/2022","1"
"10638","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","120000","205","27.9","11/20/2023","0"
"36924","кредитная","CC_GRACE145_ONLINE_Q3_23","60001","116","69.9","12/4/2023","0"
"7611","кредитная","CC_GRACE145_34.9","75001","85","34.9","4/20/2022","1"
"10052","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","360","31.9","7/4/2023","0"
"28462","кредитная","CC_GRACE145_repr3","80000","55","69.9","6/6/2022","0"
"10519","кредитная","CC_GRACE145_ONLINE_repr3","60000","117","14.9","5/2/2023","0"
"25504","кредитная","CC_GRACE145_repr3","90000","146","14.9","8/20/2022","0"
"16294","кредитная","CC_GRACE145_repr3","300000","147","14.9","4/14/2022","0"
"11871","кредитная","CC_BLOCKBUSTER_31.9","40001","311","31.9","7/24/2023","0"
"4268","кредитная","CC_GRACE145_34.9","138000","56","34.9","5/28/2022","0"
"31738","кредитная","CC_BLOCKBUSTER_31.9","120000","357","31.9","7/7/2023","0"
"33356","кредитная","CC_GRACE145_repr3","80000","146","69.9","4/19/2023","0"
"36673","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","60001","285","27.9","8/28/2023","0"
"37021","кредитная","CC_GRACE145_repr3","80000","115","14.9","11/21/2022","0"
"4320","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","16000","180","27.9","12/6/2023","0"
"15853","кредитная","CC_BLOCKBUSTER_31.9","20001","329","31.9","7/4/2023","0"
"8890","кредитная","CC_GRACE145_repr3","40000","56","14.9","10/31/2022","0"
"17504","кредитная","CC_BLOCKBUSTER_31.9","80000","141","69.9","11/16/2023","0"
"25072","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","328","31.9","7/6/2023","0"
"21045","кредитная","CC_BB_5.0_VRT","100000","55","18.9","5/6/2024","0"
"23239","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","50000","267","27.9","9/1/2023","0"
"11938","кредитная","CC_GRACE145_repr3","40000","56","14.9","10/31/2022","0"
"19604","кредитная","CC_GRACE145_ONLINE_repr3","300000","115","69.9","5/19/2023","0"
"8331","кредитная","CC_GRACE145_repr3","200000","175","69.9","9/6/2022","0"
"5553","кредитная","CC_BB_5.0","50000","56","18.9","5/13/2024","0"
"37199","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","101000","56","27.9","12/29/2023","0"
"11082","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","208","31.9","7/12/2023","0"
"9832","кредитная","CC_GRACE145_repr3","90000","56","14.9","11/1/2022","0"
"26187","кредитная","CC_GRACE145_repr3","29500","86","14.9","9/12/2022","1"
"35284","кредитная","CC_BLOCKBUSTER_33.9","40000","342","33.9","7/11/2023","0"
"27590","кредитная","CC_GRACE145_29.9","100001","86","29.9","2/25/2023","1"
"35464","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","150000","296","31.9","8/12/2023","0"
"1106","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40001","267","27.9","8/23/2023","0"
"26816","кредитная","CC_BB_5.0","75000","50","18.9","5/12/2024","0"
"13896","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29000","63","27.9","11/3/2023","0"
"11135","кредитная","CC_BLOCKBUSTER_31.9","160000","299","31.9","8/15/2023","0"
"11344","кредитная","CC_GRACE145","80000","86","35.9","11/2/2022","0"
"32386","кредитная","CC_GRACE145_repr3","30000","87","14.9","3/6/2023","0"
"3439","кредитная","CC_BLOCKBUSTER_31.9","40000","55","31.9","7/26/2023","1"
"15850","кредитная","CC_GRACE145_repr3","120000","56","14.9","5/25/2023","0"
"32727","кредитная","CC_BLOCKBUSTER_31.9","50000","359","31.9","7/3/2023","0"
"17359","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","323","31.9","7/10/2023","0"
"37975","кредитная","CC_BLOCKBUSTER_31.9","299000","361","31.9","7/1/2023","0"
"7521","кредитная","CC_BLOCKBUSTER_31.9","30000","361","31.9","7/3/2023","0"
"12257","кредитная","CC_GRACE145_Ref","126000","117","35.9","12/26/2022","0"
"18837","кредитная","CC_GRACE145_ONLINE_repr3","70000","57","14.9","11/23/2022","0"
"18621","кредитная","CC_GRACE145_ONLINE_34.9","191001","146","34.9","10/24/2022","0"
"36365","кредитная","CC_GRACE145_repr3","60001","222","14.9","7/3/2023","0"
"21911","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","75001","361","31.9","7/5/2023","0"
"21163","кредитная","CC_GRACE145_ONLINE_repr3","80000","56","14.9","2/6/2023","0"
"16278","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","50000","146","27.9","1/21/2024","0"
"31693","кредитная","CC_BLOCKBUSTER_31.9","20000","328","31.9","7/3/2023","0"
"13190","кредитная","CC_BLOCKBUSTER_31.9","30000","328","31.9","7/6/2023","0"
"21098","кредитная","CC_GRACE145_repr3","90000","55","14.9","3/28/2022","0"
"34267","кредитная","CC_GRACE145_ONLINE_24.9","200000","55","24.9","2/21/2022","0"
"29178","кредитная","CC_BLOCKBUSTER_31.9","150000","336","31.9","7/29/2023","0"
"18748","кредитная","CC_BLOCKBUSTER_31.9","40000","329","31.9","7/6/2023","0"
"37234","кредитная","CC_GRACE145_repr2","40000","146","14.9","2/10/2022","1"
"15742","кредитная","CC_BLOCKBUSTER_31.9","63000","359","31.9","7/6/2023","0"
"18151","кредитная","CC_GRACE145_repr3","249000","115","14.9","10/10/2022","0"
"34657","кредитная","CC_BB_4.0","75000","83","20.9","3/15/2024","0"
"35085","кредитная","CC_205_2.0","75000","55","28.9","4/16/2024","0"
"35043","кредитная","CC_GRACE145_repr3","60000","196","14.9","11/23/2022","0"
"1706","кредитная","CC_BLOCKBUSTER_31.9","30000","147","31.9","12/28/2023","0"
"21563","кредитная","CC_BLOCKBUSTER_31.9","60000","327","31.9","7/4/2023","0"
"1002","кредитная","CC_BLOCKBUSTER_31.9","60000","320","31.9","7/24/2023","0"
"8340","кредитная","CC_GRACE145_repr3","80000","56","69.9","10/8/2022","0"
"28652","кредитная","CC_BLOCKBUSTER_31.9","30000","329","31.9","7/5/2023","0"
"12520","кредитная","CC_GRACE145_repr3","283001","146","14.9","6/11/2022","0"
"31248","кредитная","CC_GRACE145_repr3","70000","116","14.9","10/15/2022","0"
"35025","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","140000","175","27.9","12/10/2023","0"
"32405","кредитная","CC_GRACE145_repr3","80000","109","14.9","4/17/2023","0"
"37243","кредитная","CC_GRACE145_28.9","100000","56","28.9","10/26/2022","0"
"22738","кредитная","CC_205_2.0","265000","146","28.9","2/4/2024","0"
"37324","кредитная","CC_GRACE145_repr3","100000","116","14.9","10/18/2022","0"
"37930","кредитная","CC_BLOCKBUSTER_33.9","299000","359","33.9","6/6/2023","0"
"7357","кредитная","CC_GRACE145_29.9","200000","86","29.9","3/29/2023","1"
"23828","кредитная","CC_GRACE145_ONLINE_24.9","135000","86","24.9","1/31/2022","0"
"21686","кредитная","CC_BLOCKBUSTER_33.9","299000","359","33.9","6/10/2023","0"
"2147","кредитная","CC_GRACE145_repr3","140000","146","69.9","12/2/2022","0"
"34467","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","90000","177","27.9","12/11/2023","0"
"10581","кредитная","CC_BLOCKBUSTER_31.9","30000","326","31.9","7/5/2023","0"
"12589","кредитная","CC_BLOCKBUSTER_31.9","100001","327","31.9","7/4/2023","0"
"12731","кредитная","CC_BLOCKBUSTER_31.9","40000","329","31.9","8/3/2023","0"
"8101","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","318","31.9","8/12/2023","0"
"14755","кредитная","CC_BLOCKBUSTER_31.9","299000","324","31.9","7/10/2023","0"
"34498","кредитная","CC_BB_5.0","150000","56","18.9","5/9/2024","0"
"34030","кредитная","CC_GRACE145_repr3","121000","55","14.9","1/23/2023","0"
"9473","кредитная","CC_BLOCKBUSTER_31.9","55001","324","31.9","7/10/2023","0"
"22751","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","100000","218","27.9","11/14/2023","0"
"7795","кредитная","CC_GRACE145_ONLINE_repr2","299000","55","49.9","1/24/2022","0"
"8286","кредитная","CC_GRACE145_repr3","80000","86","14.9","10/24/2022","0"
"33111","кредитная","CC_GRACE145_repr3","100000","117","14.9","5/24/2022","0"
"34154","кредитная","CC_BLOCKBUSTER_31.9","60712","322","31.9","7/11/2023","0"
"1121","кредитная","CC_GRACE145_repr3","30000","117","14.9","1/25/2023","0"
"1007","кредитная","CC_GRACE145_ONLINE_repr3","104000","345","14.9","7/26/2022","0"
"3977","кредитная","CC_BB_5.0","100000","54","18.9","5/6/2024","0"
"3735","кредитная","CC_BLOCKBUSTER_31.9","150000","359","31.9","7/6/2023","0"
"11111","кредитная","CC_GRACE145_ONLINE_34.9","104000","147","34.9","9/26/2022","0"
"35792","кредитная","CC_GRACE145_repr3","196000","146","14.9","10/1/2022","0"
"12543","кредитная","CC_GRACE145_repr3","300000","391","14.9","3/30/2023","0"
"24971","кредитная","CC_GRACE145","81000","55","35.9","11/26/2022","0"
"12181","кредитная","CC_BLOCKBUSTER_31.9","100001","323","31.9","8/5/2023","0"
"29304","кредитная","CC_GRACE145_repr3","168000","115","14.9","12/27/2022","0"
"2095","кредитная","CC_GRACE145_ONLINE_repr3","100000","117","14.9","8/3/2022","0"
"21974","кредитная","CC_BLOCKBUSTER_31.9","30000","328","31.9","7/3/2023","0"
"451","кредитная","CC_BLOCKBUSTER_31.9","299000","329","31.9","8/9/2023","0"
"28685","кредитная","CC_BLOCKBUSTER_31.9","50000","309","31.9","7/22/2023","0"
"4585","кредитная","CC_BLOCKBUSTER_31.9","92000","360","31.9","7/4/2023","0"
"15929","кредитная","CC_GRACE145_ONLINE","30000","86","69.9","8/16/2023","0"
"11481","кредитная","CC_BLOCKBUSTER_31.9","260000","360","31.9","7/4/2023","0"
"26073","кредитная","CC_GRACE145_repr3","120000","86","14.9","10/24/2022","0"
"31133","кредитная","CC_BB_4.0","180000","84","20.9","3/16/2024","0"
"20842","кредитная","CC_GRACE145_repr3","40000","146","14.9","12/17/2022","0"
"33201","кредитная","CC_GRACE145_ONLINE_repr2","150000","117","49.9","1/29/2022","0"
"4570","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","75000","115","27.9","2/15/2024","0"
"7666","кредитная","CC_BLOCKBUSTER_33.9","100001","356","33.9","6/7/2023","0"
"11036","кредитная","CC_GRACE145_repr3","40000","146","14.9","12/26/2022","0"
"34614","кредитная","CC_GRACE145_repr3","95000","55","14.9","12/29/2022","0"
"14627","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","299000","57","27.9","12/13/2023","0"
"26878","кредитная","CC_GRACE145_Ref_29.9","60000","86","29.9","1/19/2023","1"
"14696","кредитная","CC_BLOCKBUSTER_33.9","293000","359","33.9","6/16/2023","0"
"9215","кредитная","CC_BLOCKBUSTER_31.9","30000","55","31.9","7/10/2023","0"
"3230","кредитная","CC_BLOCKBUSTER_31.9","40000","324","31.9","7/10/2023","0"
"31981","кредитная","CC_BLOCKBUSTER_31.9","20001","207","31.9","9/27/2023","0"
"1018","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","56","31.9","7/7/2023","1"
"11295","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","193001","55","27.9","10/13/2023","0"
"35545","кредитная","CC_GRACE145_repr3","60000","55","14.9","10/5/2022","0"
"38031","кредитная","CC_GRACE145_ONLINE_repr3","299000","86","14.9","2/11/2023","0"
"10304","кредитная","CC_BLOCKBUSTER_33.9","80000","55","33.9","8/14/2023","0"
"14477","кредитная","CC_GRACE145_34.9","300000","56","34.9","5/14/2022","0"
"29708","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","20000","86","27.9","3/6/2024","0"
"29700","кредитная","CC_BLOCKBUSTER_33.9","200000","115","33.9","6/28/2023","0"
"18026","кредитная","CC_BLOCKBUSTER_31.9","90000","86","31.9","7/10/2023","0"
"29241","кредитная","CC_GRACE145_repr3","80000","86","14.9","10/3/2022","0"
"16076","кредитная","CC_BLOCKBUSTER_33.9","104000","357","33.9","6/26/2023","0"
"14457","кредитная","CC_BB_5.0_VRT","75000","54","18.9","4/28/2024","0"
"15823","кредитная","CC_BB_5.0","50000","54","18.9","4/25/2024","0"
"4204","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","100000","325","31.9","7/3/2023","0"
"15121","кредитная","CC_GRACE145_ONLINE_repr3","156000","86","69.9","5/24/2022","0"
"18283","кредитная","CC_BLOCKBUSTER_31.9","40000","55","31.9","7/8/2023","0"
"32142","кредитная","CC_BLOCKBUSTER_31.9","20000","59","31.9","7/21/2023","1"
"20739","кредитная","CC_GRACE145_repr3","104000","289","14.9","6/1/2022","0"
"17567","кредитная","CC_GRACE145_repr3","100000","86","14.9","9/13/2022","0"
"34996","кредитная","CC_BLOCKBUSTER_31.9","30000","348","31.9","7/17/2023","0"
"30621","кредитная","CC_GRACE145_repr3","60000","55","14.9","9/10/2022","0"
"21455","кредитная","CC_BLOCKBUSTER_31.9","29000","275","31.9","9/4/2023","0"
"20726","кредитная","CC_BB_5.0_VRT","29500","56","28.9","5/4/2024","0"
"21889","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","361","31.9","7/3/2023","0"
"17884","кредитная","CC_BLOCKBUSTER_31.9","50001","166","31.9","7/5/2023","0"
"2343","кредитная","CC_BB_5.0_VRT","50000","53","18.9","4/26/2024","0"
"35925","кредитная","CC_GRACE145_repr3","30000","146","69.9","5/13/2023","0"
"6757","кредитная","CC_BLOCKBUSTER_33.9","80000","146","33.9","7/19/2023","0"
"3201","кредитная","CC_GRACE145_34.9","29000","86","34.9","5/20/2022","1"
"5235","кредитная","CC_BLOCKBUSTER_31.9","75000","309","31.9","7/24/2023","0"
"4656","кредитная","CC_GRACE145_Ref_29.9","97000","86","29.9","3/22/2023","0"
"2961","кредитная","CC_GRACE145_repr3","60000","147","14.9","1/26/2023","0"
"6757","кредитная","CC_GRACE145_repr3","60000","55","14.9","10/17/2022","0"
"2140","кредитная","CC_BLOCKBUSTER_31.9","120000","329","31.9","7/4/2023","0"
"9614","кредитная","CC_BB_4.0_VRT","50000","85","20.9","3/7/2024","0"
"28819","кредитная","CC_BLOCKBUSTER_31.9","30000","56","31.9","10/26/2023","0"
"12127","кредитная","CC_BLOCKBUSTER_33.9","100000","56","33.9","10/9/2023","0"
"8472","кредитная","CC_BB_5.0_VRT","50000","57","18.9","5/9/2024","0"
"10270","кредитная","CC_BLOCKBUSTER_31.9","126000","325","31.9","7/31/2023","0"
"29162","кредитная","CC_GRACE145_repr3","117000","86","14.9","8/4/2022","0"
"13585","кредитная","CC_GRACE145_ONLINE","80000","146","35.9","10/20/2022","0"
"20656","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","150000","236","27.9","10/14/2023","0"
"11756","кредитная","CC_GRACE145_ONLINE_repr3","119000","56","14.9","4/20/2022","0"
"12864","кредитная","CC_GRACE145_repr3","89000","56","14.9","10/15/2022","0"
"23271","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40000","192","27.9","12/4/2023","0"
"37762","кредитная","CC_GRACE145_repr3","20000","146","14.9","12/15/2022","0"
"5624","кредитная","CC_BLOCKBUSTER_31.9","60000","352","31.9","7/10/2023","0"
"7429","кредитная","CC_GRACE145_repr3","200000","147","14.9","10/19/2022","0"
"15698","кредитная","CC_GRACE145_ONLINE_repr3","300000","115","14.9","6/17/2022","0"
"18029","кредитная","CC_BLOCKBUSTER_33.9","30000","358","33.9","6/23/2023","0"
"10908","кредитная","CC_GRACE145_repr3","104001","55","14.9","11/12/2022","0"
"25108","кредитная","CC_BLOCKBUSTER_31.9","30001","328","31.9","7/3/2023","0"
"12144","кредитная","CC_GRACE145_repr3","299000","146","14.9","11/30/2022","1"
"32472","кредитная","CC_BLOCKBUSTER_33.9","40000","115","33.9","6/19/2023","0"
"12708","кредитная","CC_GRACE145_repr3","80000","117","14.9","2/1/2023","0"
"32781","кредитная","CC_BLOCKBUSTER_31.9","150001","354","31.9","7/12/2023","0"
"10632","кредитная","CC_BLOCKBUSTER_31.9","75000","330","31.9","7/1/2023","0"
"33597","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","20001","328","31.9","7/5/2023","0"
"35678","кредитная","CC_GRACE145_repr3","50000","115","14.9","6/28/2023","0"
"3950","кредитная","CC_GRACE145_repr3","50000","146","14.9","10/18/2022","0"
"17169","кредитная","CC_GRACE145_repr3","195000","146","14.9","12/17/2022","0"
"10838","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","34","31.9","8/4/2023","0"
"34227","кредитная","CC_GRACE145_repr3","157000","146","14.9","8/15/2022","0"
"34627","кредитная","CC_205_2.0","120000","116","28.9","1/24/2024","0"
"16432","кредитная","CC_GRACE145_repr3","133000","86","14.9","12/15/2022","0"
"23882","кредитная","CC_GRACE145_repr3","80000","115","69.9","6/18/2022","0"
"35323","кредитная","CC_GRACE145_ONLINE_repr2","300000","238","14.9","1/31/2022","0"
"9638","кредитная","CC_GRACE145_repr3","112000","55","14.9","5/6/2022","0"
"8946","кредитная","CC_GRACE145_repr3","80000","55","14.9","10/17/2022","0"
"11761","кредитная","CC_BLOCKBUSTER_31.9","50000","327","31.9","7/13/2023","0"
"24921","кредитная","CC_GRACE145_ONLINE_repr3","80000","86","14.9","6/18/2022","0"
"36450","кредитная","CC_205_2.0","10000","55","28.9","2/28/2024","0"
"29433","кредитная","CC_BLOCKBUSTER_33.9","130000","327","33.9","6/26/2023","0"
"24253","кредитная","CC_GRACE145_repr3","90000","146","14.9","10/31/2022","0"
"3145","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","118810.89","323","31.9","7/11/2023","0"
"14166","кредитная","CC_BLOCKBUSTER_31.9","28000","329","31.9","7/4/2023","0"
"9546","кредитная","CC_BLOCKBUSTER_31.9","80000","328","31.9","7/3/2023","0"
"15655","кредитная","CC_BB_4.0_VRT","50000","56","20.9","2/10/2024","0"
"2033","кредитная","CC_BLOCKBUSTER_31.9","20000","56","31.9","10/26/2023","1"
"15241","кредитная","CC_GRACE145_repr3","104000","117","14.9","10/14/2022","0"
"16771","кредитная","CC_GRACE145","75000","56","35.9","12/6/2022","0"
"33657","кредитная","CC_BLOCKBUSTER_31.9","60000","328","31.9","7/7/2023","0"
"11421","кредитная","CC_GRACE145_repr3","80000","146","14.9","10/17/2022","0"
"4229","кредитная","CC_BLOCKBUSTER_31.9","30000","177","31.9","12/20/2023","0"
"12024","кредитная","CC_GRACE145_repr3","60000","56","14.9","11/30/2022","0"
"30276","кредитная","CC_BLOCKBUSTER_31.9","60000","359","31.9","7/6/2023","0"
"12751","кредитная","CC_GRACE145_repr3","60000","87","14.9","9/17/2022","0"
"20761","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","20000","56","31.9","7/6/2023","0"
"29049","кредитная","CC_BLOCKBUSTER_31.9","80001","78","31.9","7/7/2023","0"
"29993","кредитная","CC_BLOCKBUSTER_31.9","30000","360","31.9","7/8/2023","0"
"21843","кредитная","CC_GRACE145_repr3","105000","55","14.9","10/29/2022","0"
"24453","кредитная","CC_GRACE145_Q3_23","50000","56","69.9","11/17/2023","0"
"30860","кредитная","CC_GRACE145_34.9","59000","146","34.9","5/25/2022","0"
"19275","кредитная","CC_BLOCKBUSTER_31.9","270000","356","31.9","7/8/2023","0"
"17456","кредитная","CC_BLOCKBUSTER_31.9","80000","352","31.9","7/12/2023","0"
"26512","кредитная","CC_GRACE145_ONLINE_34.9","150001","169","34.9","4/11/2022","0"
